dim,seed,method,pipeline,norm,gh,norm_over_gh,file,status,error
94,2,bkz20,20,5335.126334024337,2393.614329189181,2.228899730823207,svp_dim94_seed2.txt,ok,
94,2,bkz20_30,20+30,5061.327889003047,2393.6143291891785,2.114512696252758,svp_dim94_seed2.txt,ok,
94,2,bkz20_30_40,20+30+40,5061.327889003047,2393.614329189181,2.1145126962527563,svp_dim94_seed2.txt,ok,
94,2,lll,LLL,6845.994157169578,2393.614329189181,2.8601074424084887,svp_dim94_seed2.txt,ok,
94,147,bkz20,20,5814.630856726848,2394.151099456086,2.428681655910457,svp_dim94_seed147.txt,ok,
94,147,bkz20_30,20+30,5070.931472619207,2394.151099456073,2.1180498899051408,svp_dim94_seed147.txt,ok,
94,147,bkz20_30_40,20+30+40,5070.931472619207,2394.151099456077,2.1180498899051368,svp_dim94_seed147.txt,ok,
94,147,lll,LLL,7136.178459091387,2394.1510994560795,2.980671713123134,svp_dim94_seed147.txt,ok,
94,229,bkz20,20,5194.157775809275,2388.9117076668704,2.1742778350239442,svp_dim94_seed229.txt,ok,
94,229,bkz20_30,20+30,4903.609282966988,2388.911707666868,2.052654046287923,svp_dim94_seed229.txt,ok,
94,229,bkz20_30_40,20+30+40,4903.609282966988,2388.9117076668595,2.05265404628793,svp_dim94_seed229.txt,ok,
94,229,lll,LLL,5194.157775809275,2388.911707666868,2.174277835023946,svp_dim94_seed229.txt,ok,
94,650,bkz20,20,6044.262816919859,2402.131787544881,2.5162078318348424,svp_dim94_seed650.txt,ok,
94,650,bkz20_30,20+30,5505.202721063044,2402.1317875448785,2.2917987887291096,svp_dim94_seed650.txt,ok,
94,650,bkz20_30_40,20+30+40,5444.345323360742,2402.131787544872,2.266464043142779,svp_dim94_seed650.txt,ok,
94,650,lll,LLL,6202.902143351936,2402.1317875448635,2.582248890553881,svp_dim94_seed650.txt,ok,
94,678,bkz20,20,5566.729650342297,2392.057039851214,2.3271726207200087,svp_dim94_seed678.txt,ok,
94,678,bkz20_30,20+30,5566.729650342297,2392.0570398512186,2.3271726207200047,svp_dim94_seed678.txt,ok,
94,678,bkz20_30_40,20+30+40,5237.159630944999,2392.0570398512077,2.189395797715076,svp_dim94_seed678.txt,ok,
94,678,lll,LLL,6348.9317999172135,2392.057039851206,2.654172410667991,svp_dim94_seed678.txt,ok,
94,800,bkz20,20,5936.3085330868735,2395.648894915337,2.477954321973656,svp_dim94_seed800.txt,ok,
94,800,bkz20_30,20+30,5052.530554088715,2395.648894915346,2.109044678797664,svp_dim94_seed800.txt,ok,
94,800,bkz20_30_40,20+30+40,5052.530554088715,2395.648894915337,2.1090446787976718,svp_dim94_seed800.txt,ok,
94,800,lll,LLL,5936.3085330868735,2395.648894915329,2.4779543219736646,svp_dim94_seed800.txt,ok,
94,4719,bkz20,20,5464.397588023773,2401.5314509349896,2.2753803977442457,svp_dim94_seed4719.txt,ok,
94,4719,bkz20_30,20+30,5464.397588023773,2401.5314509349814,2.2753803977442537,svp_dim94_seed4719.txt,ok,
94,4719,bkz20_30_40,20+30+40,5271.58571968625,2401.5314509349896,2.19509335080074,svp_dim94_seed4719.txt,ok,
94,4719,lll,LLL,6762.998669229498,2401.531450934988,2.816119133728797,svp_dim94_seed4719.txt,ok,
95,0,bkz20,20,5595.310893953972,2414.610584218831,2.3172725782464645,svp_dim95_seed0.txt,ok,
95,0,bkz20_30,20+30,5595.310893953972,2414.61058421882,2.3172725782464747,svp_dim95_seed0.txt,ok,
95,0,bkz20_30_40,20+30+40,5471.057941568521,2414.610584218822,2.265813782696776,svp_dim95_seed0.txt,ok,
95,0,lll,LLL,6665.349353184725,2414.61058421882,2.7604241432334784,svp_dim95_seed0.txt,ok,
95,1,bkz20,20,6821.543373753475,2414.1679436346158,2.825629174531826,svp_dim95_seed1.txt,ok,
95,1,bkz20_30,20+30,5847.03335034101,2414.1679436346176,2.421966278592072,svp_dim95_seed1.txt,ok,
95,1,bkz20_30_40,20+30+40,5412.846478517561,2414.167943634611,2.24211678926046,svp_dim95_seed1.txt,ok,
95,1,lll,LLL,7244.612273959183,2414.1679436346094,3.0008733622119848,svp_dim95_seed1.txt,ok,
95,2,bkz20,20,5746.08196948147,2404.680108253404,2.389541107675662,svp_dim95_seed2.txt,ok,
95,2,bkz20_30,20+30,4874.401706876447,2404.6801082534084,2.0270478764083393,svp_dim95_seed2.txt,ok,
95,2,bkz20_30_40,20+30+40,4874.401706876447,2404.6801082534084,2.0270478764083393,svp_dim95_seed2.txt,ok,
95,2,lll,LLL,6632.839587989442,2404.6801082534084,2.7583043437769663,svp_dim95_seed2.txt,ok,
95,121,bkz20,20,5706.867354337226,2407.984775538276,2.3699765099476275,svp_dim95_seed121.txt,ok,
95,121,bkz20_30,20+30,5540.667017607173,2407.984775538276,2.3009560001759657,svp_dim95_seed121.txt,ok,
95,121,bkz20_30_40,20+30+40,5316.4094086140485,2407.9847755382893,2.207825175068061,svp_dim95_seed121.txt,ok,
95,121,lll,LLL,5875.99906398903,2407.9847755383,2.4402143749748015,svp_dim95_seed121.txt,ok,
95,122,bkz20,20,5270.175139404764,2406.299666745817,2.1901574488982654,svp_dim95_seed122.txt,ok,
95,122,bkz20_30,20+30,5152.64301111575,2406.2996667458233,2.141313936216416,svp_dim95_seed122.txt,ok,
95,122,bkz20_30_40,20+30+40,5152.64301111575,2406.2996667458146,2.1413139362164237,svp_dim95_seed122.txt,ok,
95,122,lll,LLL,7546.057248656416,2406.299666745817,3.1359590631791097,svp_dim95_seed122.txt,ok,
95,135,bkz20,20,5844.521024001886,2397.5141474749616,2.437742038001018,svp_dim95_seed135.txt,ok,
95,135,bkz20_30,20+30,5460.450347727745,2397.5141474749594,2.277546663688572,svp_dim95_seed135.txt,ok,
95,135,bkz20_30_40,20+30+40,5134.129819161182,2397.5141474749553,2.141438800087337,svp_dim95_seed135.txt,ok,
95,135,lll,LLL,7339.680374512225,2397.5141474749616,3.061371038098901,svp_dim95_seed135.txt,ok,
95,248,bkz20,20,6922.018780673739,2398.148307766354,2.886401461601405,svp_dim95_seed248.txt,ok,
95,248,bkz20_30,20+30,5519.100017212949,2398.1483077663643,2.3014006261995696,svp_dim95_seed248.txt,ok,
95,248,bkz20_30_40,20+30+40,4993.267767704837,2398.1483077663474,2.0821346834698486,svp_dim95_seed248.txt,ok,
95,248,lll,LLL,8280.27686735172,2398.1483077663493,3.4527793133294677,svp_dim95_seed248.txt,ok,
95,521,bkz20,20,5203.484793866513,2405.4219193658337,2.1632316359860737,svp_dim95_seed521.txt,ok,
95,521,bkz20_30,20+30,5086.194353345141,2405.421919365821,2.11447077637261,svp_dim95_seed521.txt,ok,
95,521,bkz20_30_40,20+30+40,4663.187750884581,2405.421919365821,1.9386153062552993,svp_dim95_seed521.txt,ok,
95,521,lll,LLL,5705.849717614378,2405.4219193658187,2.372078541264273,svp_dim95_seed521.txt,ok,
95,4056,bkz20,20,5965.9044578337,2403.5644912466323,2.482107087020338,svp_dim95_seed4056.txt,ok,
95,4056,bkz20_30,20+30,5778.650707561406,2403.564491246622,2.404200398452499,svp_dim95_seed4056.txt,ok,
95,4056,bkz20_30_40,20+30+40,5572.2495457400255,2403.5644912466155,2.3183274532608706,svp_dim95_seed4056.txt,ok,
95,4056,lll,LLL,7181.09281377145,2403.5644912466387,2.9876846824471457,svp_dim95_seed4056.txt,ok,
96,18,bkz20,20,5977.860235903809,2422.5981589676926,2.4675409802387818,svp_dim96_seed18.txt,ok,
96,18,bkz20_30,20+30,5901.624945724692,2422.598158967688,2.4360725793003484,svp_dim96_seed18.txt,ok,
96,18,bkz20_30_40,20+30+40,4977.040686994634,2422.5981589676862,2.0544227149563437,svp_dim96_seed18.txt,ok,
96,18,lll,LLL,5977.860235903809,2422.5981589677053,2.4675409802387684,svp_dim96_seed18.txt,ok,
96,145,bkz20,20,7669.374094409531,2420.7969043884705,3.168119589258534,svp_dim96_seed145.txt,ok,
96,145,bkz20_30,20+30,6082.600019728407,2420.796904388479,2.51264367064487,svp_dim96_seed145.txt,ok,
96,145,bkz20_30_40,20+30+40,5057.078108947895,2420.7969043884705,2.0890137870633922,svp_dim96_seed145.txt,ok,
96,145,lll,LLL,7669.374094409531,2420.796904388464,3.1681195892585423,svp_dim96_seed145.txt,ok,
96,301,bkz20,20,5920.708656909235,2413.396723966898,2.4532678768111404,svp_dim96_seed301.txt,ok,
96,301,bkz20_30,20+30,5751.961317672439,2413.3967239669005,2.383346782794144,svp_dim96_seed301.txt,ok,
96,301,bkz20_30_40,20+30+40,5068.77105421028,2413.3967239669155,2.100264330299873,svp_dim96_seed301.txt,ok,
96,301,lll,LLL,7414.33887814686,2413.396723966907,3.072159170730907,svp_dim96_seed301.txt,ok,
96,414,bkz20,20,5695.295602512657,2424.208418227889,2.349342391392219,svp_dim96_seed414.txt,ok,
96,414,bkz20_30,20+30,5039.353728406057,2424.208418227874,2.0787625727699957,svp_dim96_seed414.txt,ok,
96,414,bkz20_30_40,20+30+40,5039.353728406057,2424.2084182278913,2.078762572769981,svp_dim96_seed414.txt,ok,
96,414,lll,LLL,7955.674138625842,2424.2084182278845,3.281761617031881,svp_dim96_seed414.txt,ok,
96,860,bkz20,20,5824.217286468625,2416.6883366284715,2.4099993359483034,svp_dim96_seed860.txt,ok,
96,860,bkz20_30,20+30,5768.886981038893,2416.6883366284887,2.387104242447349,svp_dim96_seed860.txt,ok,
96,860,bkz20_30_40,20+30+40,4988.554800741395,2416.688336628478,2.064211063186132,svp_dim96_seed860.txt,ok,
96,860,lll,LLL,5824.217286468625,2416.68833662848,2.4099993359482945,svp_dim96_seed860.txt,ok,
96,970,bkz20,20,5456.317256171968,2418.4421200810275,2.2561289397280095,svp_dim96_seed970.txt,ok,
96,970,bkz20_30,20+30,5363.1712633478355,2418.442120081032,2.217614066020376,svp_dim96_seed970.txt,ok,
96,970,bkz20_30_40,20+30+40,5147.083251706741,2418.4421200810407,2.1282639799269893,svp_dim96_seed970.txt,ok,
96,970,lll,LLL,5456.317256171968,2418.4421200810257,2.2561289397280113,svp_dim96_seed970.txt,ok,
96,1677,bkz20,20,7121.98083400959,2421.7177655113614,2.940879790137616,svp_dim96_seed1677.txt,ok,
96,1677,bkz20_30,20+30,6201.778454604776,2421.7177655113724,2.560900590038494,svp_dim96_seed1677.txt,ok,
96,1677,bkz20_30_40,20+30+40,5302.442456076259,2421.71776551137,2.189537745310546,svp_dim96_seed1677.txt,ok,
96,1677,lll,LLL,7121.98083400959,2421.7177655113533,2.9408797901376262,svp_dim96_seed1677.txt,ok,
96,3376,bkz20,20,5663.178965916584,2425.396512367624,2.334949744109388,svp_dim96_seed3376.txt,ok,
96,3376,bkz20_30,20+30,5663.178965916584,2425.396512367628,2.3349497441093834,svp_dim96_seed3376.txt,ok,
96,3376,bkz20_30_40,20+30+40,5329.373415327541,2425.396512367628,2.197320474467535,svp_dim96_seed3376.txt,ok,
96,3376,lll,LLL,9138.864699731583,2425.3965123676367,3.767987895228874,svp_dim96_seed3376.txt,ok,
96,8012,bkz20,20,6058.427106106011,2410.2971098743046,2.513560291503629,svp_dim96_seed8012.txt,ok,
96,8012,bkz20_30,20+30,5144.771423493951,2410.297109874303,2.1344967815035267,svp_dim96_seed8012.txt,ok,
96,8012,bkz20_30_40,20+30+40,5099.922352350079,2410.2971098743046,2.1158895023593316,svp_dim96_seed8012.txt,ok,
96,8012,lll,LLL,6058.427106106011,2410.2971098743114,2.5135602915036217,svp_dim96_seed8012.txt,ok,
97,0,bkz20,20,6198.384063608836,2430.512164229648,2.55023782840166,svp_dim97_seed0.txt,ok,
97,0,bkz20_30,20+30,4317.237311059007,2430.512164229648,1.7762664900824956,svp_dim97_seed0.txt,ok,
97,0,bkz20_30_40,20+30+40,4317.237311059007,2430.512164229644,1.7762664900824987,svp_dim97_seed0.txt,ok,
97,0,lll,LLL,7309.61366968186,2430.512164229644,3.0074375998849026,svp_dim97_seed0.txt,ok,
97,164,bkz20,20,6093.590813305398,2423.9919896498727,2.5138659035690836,svp_dim97_seed164.txt,ok,
97,164,bkz20_30,20+30,5694.628609488067,2423.9919896498686,2.349276991757148,svp_dim97_seed164.txt,ok,
97,164,bkz20_30_40,20+30+40,5476.424563526831,2423.9919896498686,2.2592585235060403,svp_dim97_seed164.txt,ok,
97,164,lll,LLL,6481.44544064054,2423.9919896498727,2.673872466705938,svp_dim97_seed164.txt,ok,
97,243,bkz20,20,6212.418530652939,2429.4708844059633,2.55710762805538,svp_dim97_seed243.txt,ok,
97,243,bkz20_30,20+30,5843.183892365534,2429.470884405959,2.405126124322448,svp_dim97_seed243.txt,ok,
97,243,bkz20_30_40,20+30+40,4893.125994699098,2429.470884405968,2.0140706464549876,svp_dim97_seed243.txt,ok,
97,243,lll,LLL,6408.964658975731,2429.470884405959,2.638008424020614,svp_dim97_seed243.txt,ok,
97,404,bkz20,20,5589.038557748548,2431.8546903124393,2.298261725921823,svp_dim97_seed404.txt,ok,
97,404,bkz20_30,20+30,5589.038557748548,2431.854690312448,2.298261725921815,svp_dim97_seed404.txt,ok,
97,404,bkz20_30_40,20+30+40,5145.941216143067,2431.8546903124306,2.1160562087210675,svp_dim97_seed404.txt,ok,
97,404,lll,LLL,8594.37391553334,2431.8546903124434,3.5340820114663756,svp_dim97_seed404.txt,ok,
97,510,bkz20,20,5771.758137690796,2436.646370038548,2.3687303207643895,svp_dim97_seed510.txt,ok,
97,510,bkz20_30,20+30,5771.758137690796,2436.646370038548,2.3687303207643895,svp_dim97_seed510.txt,ok,
97,510,bkz20_30_40,20+30+40,5470.097805341325,2436.646370038548,2.2449288795463525,svp_dim97_seed510.txt,ok,
97,510,lll,LLL,5771.758137690796,2436.646370038548,2.3687303207643895,svp_dim97_seed510.txt,ok,
97,906,bkz20,20,6823.8352852336675,2424.142936582746,2.814947576834334,svp_dim97_seed906.txt,ok,
97,906,bkz20_30,20+30,6153.681174711598,2424.1429365827375,2.5384976611099965,svp_dim97_seed906.txt,ok,
97,906,bkz20_30_40,20+30+40,5234.252095572014,2424.1429365827375,2.159217600819623,svp_dim97_seed906.txt,ok,
97,906,lll,LLL,7885.241467450438,2424.1429365827416,3.2527955956945678,svp_dim97_seed906.txt,ok,
97,1033,bkz20,20,6204.18657037327,2424.794027010252,2.5586447761185607,svp_dim97_seed1033.txt,ok,
97,1033,bkz20_30,20+30,5603.538435667239,2424.7940270102354,2.3109337837558055,svp_dim97_seed1033.txt,ok,
97,1033,bkz20_30_40,20+30+40,5603.538435667239,2424.794027010248,2.310933783755793,svp_dim97_seed1033.txt,ok,
97,1033,lll,LLL,6752.513309872116,2424.794027010261,2.784778102657188,svp_dim97_seed1033.txt,ok,
97,4198,bkz20,20,5753.909540477676,2437.4421979046506,2.360634252342078,svp_dim97_seed4198.txt,ok,
97,4198,bkz20_30,20+30,5504.121909987095,2437.442197904642,2.258154845566692,svp_dim97_seed4198.txt,ok,
97,4198,bkz20_30_40,20+30+40,5376.374056927211,2437.442197904646,2.205744227103734,svp_dim97_seed4198.txt,ok,
97,4198,lll,LLL,6421.83587457668,2437.4421979046506,2.634661810687128,svp_dim97_seed4198.txt,ok,
97,7582,bkz20,20,6560.982548368805,2427.0191181556165,2.7033089683095466,svp_dim97_seed7582.txt,ok,
97,7582,bkz20_30,20+30,5723.301232680312,2427.0191181556165,2.358160753603649,svp_dim97_seed7582.txt,ok,
97,7582,bkz20_30_40,20+30+40,4679.928418255989,2427.019118155612,1.928261867921523,svp_dim97_seed7582.txt,ok,
97,7582,lll,LLL,6748.432114202526,2427.019118155612,2.7805434509024085,svp_dim97_seed7582.txt,ok,
98,0,bkz20,20,6740.2157977323,2450.1649692559026,2.750923257130419,svp_dim98_seed0.txt,ok,
98,0,bkz20_30,20+30,5903.920223038253,2450.1649692559067,2.4096011073210395,svp_dim98_seed0.txt,ok,
98,0,bkz20_30_40,20+30+40,5856.876556663971,2450.1649692559026,2.3904009036757485,svp_dim98_seed0.txt,ok,
98,0,lll,LLL,6884.870732265059,2450.164969255909,2.809962112206643,svp_dim98_seed0.txt,ok,
98,1,bkz20,20,6095.830542264116,2451.305660266772,2.486768843670322,svp_dim98_seed1.txt,ok,
98,1,bkz20_30,20+30,5775.025887387862,2451.305660266772,2.355897912282132,svp_dim98_seed1.txt,ok,
98,1,bkz20_30_40,20+30+40,4931.38895241493,2451.305660266772,2.0117397158370918,svp_dim98_seed1.txt,ok,
98,1,lll,LLL,6922.832946128337,2451.3056602667784,2.8241410519873384,svp_dim98_seed1.txt,ok,
98,27,bkz20,20,7135.449460265276,2442.622169516686,2.9212252100688767,svp_dim98_seed27.txt,ok,
98,27,bkz20_30,20+30,6049.369719235223,2442.6221695166773,2.4765883953440966,svp_dim98_seed27.txt,ok,
98,27,bkz20_30_40,20+30+40,5221.855608880809,2442.6221695166837,2.137807342473292,svp_dim98_seed27.txt,ok,
98,27,lll,LLL,7135.449460265276,2442.6221695166814,2.921225210068882,svp_dim98_seed27.txt,ok,
98,33,bkz20,20,6286.696588829468,2449.6568517121427,2.566358053143442,svp_dim98_seed33.txt,ok,
98,33,bkz20_30,20+30,5618.97971165585,2449.656851712156,2.2937823751635,svp_dim98_seed33.txt,ok,
98,33,bkz20_30_40,20+30+40,5383.945857825836,2449.6568517121536,2.19783675173231,svp_dim98_seed33.txt,ok,
98,33,lll,LLL,7002.455283684438,2449.6568517121473,2.858545383117716,svp_dim98_seed33.txt,ok,
98,111,bkz20,20,5793.3935650877365,2442.5870473461646,2.371826859305659,svp_dim98_seed111.txt,ok,
98,111,bkz20_30,20+30,5668.718550078135,2442.5870473461623,2.320784659951882,svp_dim98_seed111.txt,ok,
98,111,bkz20_30_40,20+30+40,5668.718550078135,2442.587047346158,2.320784659951886,svp_dim98_seed111.txt,ok,
98,111,lll,LLL,8050.496941183195,2442.587047346167,3.295889475026053,svp_dim98_seed111.txt,ok,
98,116,bkz20,20,7027.641923148894,2436.155788860986,2.884725991367998,svp_dim98_seed116.txt,ok,
98,116,bkz20_30,20+30,5697.0589781044,2436.1557888609686,2.3385446054614083,svp_dim98_seed116.txt,ok,
98,116,bkz20_30_40,20+30+40,5490.192073142791,2436.1557888609905,2.253629303284293,svp_dim98_seed116.txt,ok,
98,116,lll,LLL,7680.145831948766,2436.155788860986,3.152567609618917,svp_dim98_seed116.txt,ok,
98,129,bkz20,20,6129.436678847413,2450.8812868738164,2.50091128920639,svp_dim98_seed129.txt,ok,
98,129,bkz20_30,20+30,5957.642402830165,2450.8812868738164,2.430816390307237,svp_dim98_seed129.txt,ok,
98,129,bkz20_30_40,20+30+40,5445.896436767778,2450.881286873821,2.222015593302847,svp_dim98_seed129.txt,ok,
98,129,lll,LLL,8354.386033695115,2450.8812868738164,3.4087273334855897,svp_dim98_seed129.txt,ok,
98,239,bkz20,20,7406.217388113858,2452.6910916336415,3.0196290977600717,svp_dim98_seed239.txt,ok,
98,239,bkz20_30,20+30,6169.722684205509,2452.6910916336346,2.5154911294174083,svp_dim98_seed239.txt,ok,
98,239,bkz20_30_40,20+30+40,5563.00494337368,2452.6910916336415,2.2681229455880567,svp_dim98_seed239.txt,ok,
98,239,lll,LLL,8131.423061186774,2452.691091633639,3.315306639683989,svp_dim98_seed239.txt,ok,
98,6139,bkz20,20,6880.915564080119,2436.3822785527136,2.8242347782005686,svp_dim98_seed6139.txt,ok,
98,6139,bkz20_30,20+30,5684.25843888189,2436.3822785527136,2.3330732984392393,svp_dim98_seed6139.txt,ok,
98,6139,bkz20_30_40,20+30+40,5684.25843888189,2436.3822785527136,2.3330732984392393,svp_dim98_seed6139.txt,ok,
98,6139,lll,LLL,6880.915564080119,2436.382278552705,2.8242347782005788,svp_dim98_seed6139.txt,ok,
99,487,bkz20,20,6054.615016662911,2463.7578909039726,2.4574715880225653,svp_dim99_seed487.txt,ok,
99,487,bkz20_30,20+30,5801.85142863897,2463.7578909039726,2.3548788824011537,svp_dim99_seed487.txt,ok,
99,487,bkz20_30_40,20+30+40,5367.539287233952,2463.7578909039657,2.1785985169446063,svp_dim99_seed487.txt,ok,
99,487,lll,LLL,9525.808994515903,2463.757890903975,3.8663738144419693,svp_dim99_seed487.txt,ok,
99,603,bkz20,20,5352.951989323274,2460.387189583501,2.175654308389336,svp_dim99_seed603.txt,ok,
99,603,bkz20_30,20+30,5352.951989323274,2460.3871895834923,2.1756543083893436,svp_dim99_seed603.txt,ok,
99,603,bkz20_30_40,20+30+40,5319.233779408455,2460.387189583501,2.1619498759904148,svp_dim99_seed603.txt,ok,
99,603,lll,LLL,6929.629066551832,2460.38718958351,2.8164790874743857,svp_dim99_seed603.txt,ok,
99,691,bkz20,20,6911.48573028983,2462.3987679125335,2.806810099303677,svp_dim99_seed691.txt,ok,
99,691,bkz20_30,20+30,6520.231054188188,2462.3987679125466,2.647918419694302,svp_dim99_seed691.txt,ok,
99,691,bkz20_30_40,20+30+40,6116.4960557495615,2462.3987679125335,2.4839583805245082,svp_dim99_seed691.txt,ok,
99,691,lll,LLL,8126.776175089359,2462.3987679125466,3.300349350799377,svp_dim99_seed691.txt,ok,
99,1042,bkz20,20,5682.735696827716,2454.0707417821372,2.315636464782973,svp_dim99_seed1042.txt,ok,
99,1042,bkz20_30,20+30,5682.735696827716,2454.0707417821395,2.315636464782971,svp_dim99_seed1042.txt,ok,
99,1042,bkz20_30_40,20+30+40,5492.885944565024,2454.0707417821504,2.238275307653145,svp_dim99_seed1042.txt,ok,
99,1042,lll,LLL,5682.735696827716,2454.070741782146,2.3156364647829646,svp_dim99_seed1042.txt,ok,
99,1145,bkz20,20,7073.875316967358,2462.010979978948,2.873210304296793,svp_dim99_seed1145.txt,ok,
99,1145,bkz20_30,20+30,6297.037954467165,2462.0109799789434,2.557680695039395,svp_dim99_seed1145.txt,ok,
99,1145,bkz20_30_40,20+30+40,5757.426334743679,2462.010979978948,2.338505547523151,svp_dim99_seed1145.txt,ok,
99,1145,lll,LLL,7073.875316967358,2462.010979978948,2.873210304296793,svp_dim99_seed1145.txt,ok,
99,1251,bkz20,20,6871.184468488672,2464.7745577416663,2.787753730622873,svp_dim99_seed1251.txt,ok,
99,1251,bkz20_30,20+30,6251.336497102037,2464.7745577416576,2.5362711074191733,svp_dim99_seed1251.txt,ok,
99,1251,bkz20_30_40,20+30+40,6119.928839455577,2464.7745577416576,2.482956836856894,svp_dim99_seed1251.txt,ok,
99,1251,lll,LLL,6871.184468488672,2464.7745577416645,2.7877537306228755,svp_dim99_seed1251.txt,ok,
99,1445,bkz20,20,6764.663184519979,2464.6980306385785,2.74462149132619,svp_dim99_seed1445.txt,ok,
99,1445,bkz20_30,20+30,6035.220874168572,2464.6980306385744,2.448665434525834,svp_dim99_seed1445.txt,ok,
99,1445,bkz20_30_40,20+30+40,6035.220874168572,2464.698030638581,2.4486654345258274,svp_dim99_seed1445.txt,ok,
99,1445,lll,LLL,7210.679995673086,2464.6980306385894,2.9255835425018937,svp_dim99_seed1445.txt,ok,
99,1679,bkz20,20,6777.235277013778,2454.4007923771287,2.761258592346652,svp_dim99_seed1679.txt,ok,
99,1679,bkz20_30,20+30,6004.228343425991,2454.4007923771287,2.446311279752641,svp_dim99_seed1679.txt,ok,
